file,species,angular_second_moment,contrast,correlation,variance,idm,sum_average,sum_variance,sum_entropy,entropy,difference_variance,difference_entropy,information_measure_of_correlation_1,information_measure_of_correlation_2
GBTS16 (49),Goat,2.373247185,3.710568083,4.526772202,22.76922083,7.202380494,22.90538842,11.70415002,17.23763319,12.19412474,4.725555746,2.732330657,-7.046119193,18.99634695
GBTS16 (5),Goat,1.934675716,4.502409514,5.037262627,21.25752396,8.460613893,21.73485454,10.02668633,17.97195289,12.8902011,3.994254055,3.547864872,-5.909275939,18.07053599
GBTS16 (50),Goat,2.78243625,2.722142864,3.686904184,22.50794246,7.167528795,22.82835282,11.55484198,16.92600302,11.3929935,6.232471958,1.311904459,-9.315151786,20.63540971
GBTS16 (51),Goat,3.364418127,2.07435656,3.044478313,22.7784627,6.858843551,23.26821946,12.13471001,16.25439185,10.4915303,7.356971054,0.226657995,-10.85094514,21.2641921
GBTS16 (54),Goat,3.673297482,2.421646446,2.758486736,22.74664415,7.104767529,22.94519511,11.97646217,15.99940579,10.67306726,7.061573449,0.625110832,-10.01070158,20.76263505
GBTS16 (55),Goat,2.945721627,3.145181592,3.468002348,22.57742134,7.211804598,22.81819231,11.67014092,16.47773632,11.42991986,5.490591282,1.986213617,-7.562752328,19.10040993
GBTS16 (56),Goat,3.95974612,1.628737916,2.476378889,22.45958437,7.06003211,23.00502516,11.90284617,15.76788812,9.838911195,8.477033064,-0.763825431,-12.69434479,22.04753886
GBTS16 (57),Goat,4.768839586,1.283201963,1.99640783,22.32811656,7.010660005,23.0555708,12.08854016,14.81767106,8.958969582,9.716004715,-1.759636407,-14.1129778,22.29916198
GBTS16 (58),Goat,3.143724468,2.226719577,3.063880042,21.97387617,7.537527951,22.50844809,11.10686871,16.6908671,10.80451227,6.88635156,0.607445929,-10.39436862,21.12144528
GBTS16 (59),Goat,3.258458635,2.314175518,2.965952641,22.04674292,7.592325017,22.64694531,11.26078151,16.68812847,10.82709836,6.860219366,0.677825088,-10.24302058,21.02348604
GBTS16 (6),Goat,1.996613416,4.315596507,5.326584705,22.2791206,7.663525351,22.3967287,11.01153131,17.79311316,12.83709602,4.209288106,3.330716476,-6.491438544,18.72732041
GBTS16 (61),Goat,2.300391731,3.52115911,4.163807709,21.36375364,8.62637554,21.71919424,10.11194713,17.8899913,12.3361423,4.992405453,2.473166263,-8.032293835,20.03405643
GBTS16 (62),Goat,3.889981027,2.334935537,2.623292606,22.90825182,6.901492348,23.08748442,12.22488933,15.66845504,10.41937009,7.377983021,0.366032611,-10.24787884,20.79084742
GBTS16 (63),Goat,1.964500702,4.063205129,4.701997467,20.64720607,9.374642172,20.95069342,9.219078396,18.34698267,12.88811518,4.566429496,2.98171646,-7.469567322,19.77841518
GBTS16 (65),Goat,2.383205715,3.621102106,4.126762529,21.74652541,8.155817208,22.04100365,10.55711463,17.5353249,12.24601206,4.967221945,2.540970593,-7.584852388,19.56552405
GBTS16 (68),Goat,3.169671239,1.990443404,3.27579586,22.80583428,7.042981891,23.0139961,11.92689047,16.63399712,10.75849819,7.618037216,0.018479519,-11.98636741,22.14058324
GBTS16 (69),Goat,2.920890525,2.100428816,3.623452892,22.85361243,7.322467727,22.81595046,11.76999099,17.116544,11.17803409,7.277956327,0.284122646,-12.14333141,22.44799207
GBTS16 (71),Goat,2.607418062,3.272648106,3.768229931,21.86554051,8.076945009,22.05256339,10.6448564,17.4796652,12.01657519,5.461155717,2.067605169,-8.564816047,20.34259876
GBTS16 (72),Goat,2.857599439,3.195750673,3.595522167,22.61367773,7.088282847,23.12099612,11.86724829,16.56757176,11.40820272,5.277234692,2.14080634,-7.112755068,18.63499179
GBTS16 (73),Goat,2.709675487,3.439547015,3.825749267,22.61557006,7.199004829,23.10776071,11.82080703,16.84715938,11.69616086,5.061375965,2.400631536,-6.955626963,18.63270653
GBTS16 (74),Goat,2.391398214,3.782378347,4.159536624,21.93510487,7.701553985,22.32006189,10.8628302,17.17629234,12.13746416,4.606255269,2.84964149,-6.493376316,18.36661876
GBTS16 (75),Goat,2.216823422,3.897807929,4.503232638,21.818913,7.819272305,22.11485618,10.62563789,17.42949372,12.3829163,4.496939633,2.972876702,-6.582355759,18.59661498
GBTS16 (77),Goat,2.606084584,3.259594516,3.933516774,22.36862759,7.561489903,22.69436177,11.34627553,17.31780113,11.9048287,5.238635871,2.194491892,-8.094582416,19.86686845
GBTS16 (78),Goat,2.624937618,2.334710476,4.060970941,22.73623633,7.512969493,22.99264339,11.75076655,17.68084557,11.52174242,6.633578707,0.812660199,-11.53245243,22.25367485
GBTS16 (79),Goat,2.856568025,2.255566301,3.495057904,22.17198134,7.644914515,22.69971866,11.24949232,17.41811736,11.20728331,6.817114452,0.654390915,-11.23705856,21.90989216
GBTS16 (8),Goat,2.299165441,3.281697148,4.675850328,22.67651513,7.333132285,23.01437612,11.67250621,17.64703819,12.09459475,5.233590109,2.212934834,-8.383612441,20.22806571
GBTS16 (80),Goat,2.859744031,2.099555733,3.486663867,22.14330651,7.719176431,22.65219238,11.19619148,17.50602177,11.14523701,7.056218285,0.405659671,-11.91697211,22.29996251
GBTS16 (81),Goat,2.830342979,2.1111697,3.396652728,21.72214491,7.989340853,22.29727667,10.72643578,17.58696928,11.15838703,7.077246328,0.400163098,-11.86367517,22.27447883
GBTS16 (82),Goat,3.366954125,1.613759661,3.139240109,23.06750329,6.910675286,23.48582253,12.4540464,16.56870675,10.3162776,8.375249086,-0.722410452,-13.76479503,22.89119366
GBTS16 (83),Goat,2.409423267,3.107056886,4.523807576,22.89648585,7.320995167,23.11734235,11.89231842,17.63888654,11.98329642,5.49082155,1.951050572,-9.170199067,20.82961485
GBTS16 (84),Goat,2.351973795,3.352351054,4.580616597,22.72879828,7.375317413,22.72246561,11.51622698,17.60251957,12.19903826,5.296128586,2.200137565,-8.654259314,20.51541235
GBTS16 (85),Goat,2.43211482,3.381845805,4.644535433,23.34917602,7.027662034,23.35109535,12.36732711,17.33737839,12.03045873,5.347263927,2.173304553,-8.57093265,20.35504929
GBTS16 (86),Goat,2.066769438,3.78190494,4.741625822,21.36027422,8.682428995,21.85690271,10.13094974,18.49885186,12.72742863,4.734119891,2.760220839,-8.094865671,20.28973934
GBTS16 (87),Goat,2.061665872,3.815683625,4.98310836,21.88673153,8.199450748,22.25861004,10.67016983,18.35338828,12.71385602,4.722508516,2.78102136,-8.042098422,20.235406
GBTS16 (88),Goat,2.333135525,3.275438098,4.344494682,22.00346668,7.940508607,22.34877954,10.84110455,17.90840356,12.2215652,5.269938397,2.184878268,-8.690218436,20.55754527
GBTS16 (89),Goat,2.107702729,4.496204789,4.653829559,21.4766095,8.585657544,21.87952735,10.25814439,17.99121147,12.84665987,4.30417409,3.327402681,-6.435972202,18.66828391
GBTS16 (9),Goat,2.781061032,2.833338954,3.906883185,23.13522108,7.072448834,23.49010301,12.39027341,17.04412399,11.47153848,5.936139706,1.53741687,-9.246102647,20.6215621
GBTS16 (91),Goat,2.722318087,2.714308383,3.219307051,20.69189241,8.934963035,21.20837357,9.533191278,17.49248738,11.55003788,6.465886799,1.164611306,-9.985078837,21.22846249
GBTS16 (94),Goat,2.643240435,3.84957096,3.960283484,22.65961242,7.443371015,23.09792635,11.83573262,17.06162463,11.99833825,4.740034976,2.780568989,-6.626931173,18.43976499
GBTS16 (95),Goat,3.474016524,2.584564087,2.918481204,22.70743637,7.070999332,23.31811801,12.16159992,16.20087043,10.74299148,6.677581184,0.955952435,-9.069947085,20.06534245
GBTS16 (96),Goat,2.907135523,3.24283905,3.48374391,22.44986333,7.339887847,22.9526572,11.65891652,16.73638591,11.49627617,5.560520935,1.99050865,-7.59961456,19.17544904
GBTS16 (98),Goat,2.371085174,4.482541979,4.527955101,22.81887607,7.092286857,23.08999043,11.9193034,16.82904329,12.29707856,4.207887663,3.392150244,-5.207144111,16.86198044
GBTS16 (99),Goat,2.506829445,4.107779023,4.133928435,22.4882806,7.419303135,22.82661954,11.53163468,17.00236194,12.13051539,4.658530868,2.938215097,-6.117664062,17.92680475
GBTS5 (1),Goat,5.688762681,2.379870305,0.824386092,15.81799307,13.66757345,16.54039519,5.713627898,12.75490257,8.555851769,6.744556023,0.824126517,-4.537944279,13.7056947
GBTS5 (10),Goat,5.034937201,2.845457374,0.990312477,16.25436038,12.92330843,16.99417156,6.020758575,13.16014305,9.075838157,5.981027614,1.551004205,-3.703289009,12.79154651
GBTS5 (100),Goat,4.610020035,3.169158446,0.99737432,15.55863758,14.15366071,16.26794681,5.387210708,13.35278539,9.368200836,5.410477754,2.065321332,-2.848714721,11.46941648
GBTS5 (101),Goat,3.94779554,3.733776621,1.127266209,15.20511443,14.99089848,15.89800523,5.034662322,13.77274234,9.890632563,4.770308728,2.728606575,-2.482006838,11.00943987
GBTS5 (102),Goat,4.658915498,3.023690863,0.925289839,15.05631961,15.2834399,15.745732,4.989827267,13.31929375,9.23398381,5.669474041,1.83077441,-3.43631108,12.4450755
GBTS5 (104),Goat,4.84992109,2.883531633,0.904436769,15.21199703,14.905379,15.90827211,5.12986593,13.21992528,9.109126289,5.876427922,1.631048826,-3.588114758,12.62424801
GBTS5 (107),Goat,4.778504731,2.797367857,0.903783672,15.064185,15.38653656,15.75511163,4.977236024,13.50074025,9.199670271,6.074275655,1.4635416,-4.348010435,13.85601809
GBTS5 (13),Goat,6.122394628,2.227053288,0.812350779,16.34687071,12.59431026,17.09156938,6.276688599,12.16703939,8.134766806,7.024680889,0.563518422,-4.274559897,13.0449308
GBTS5 (15),Goat,5.257533425,2.637907636,0.945493157,16.25859981,12.83822789,16.99855053,6.059642144,12.93475621,8.830627883,6.222242122,1.289937511,-3.698280652,12.63251726
GBTS5 (16),Goat,5.895827273,2.09593146,0.840534663,16.28564483,12.73537279,17.02783903,6.16351892,12.50514772,8.21251986,7.251056859,0.340061084,-5.170210429,14.30663671
GBTS5 (17),Goat,6.03313492,2.071147492,0.804517596,16.11583602,13.12806994,16.85095678,6.004353949,12.59640612,8.247042565,7.344635343,0.272346075,-5.625544516,14.8942627
GBTS5 (18),Goat,4.802611506,2.642653333,1.038775409,16.21700221,13.0164101,16.95530625,5.932295588,13.48980107,9.123469338,6.1730343,1.31830113,-4.388741045,13.86900905
GBTS5 (19),Goat,6.144962533,1.903864425,0.784884338,16.06737415,13.19686341,16.8008801,5.969012997,12.56694826,8.100782765,7.735938171,-0.07438679,-6.400919817,15.676458
GBTS5 (2),Goat,5.70181823,2.340876394,0.842222119,16.00916071,13.32302756,16.73990847,5.881517174,12.74158949,8.522088983,6.776959059,0.7799313,-4.64002313,13.82420695
GBTS5 (20),Goat,5.827219774,2.280113568,0.799076579,15.76813944,13.73130148,16.4878762,5.678781301,12.72243579,8.456898609,7.114453615,0.544819905,-5.10692699,14.40058282
GBTS5 (22),Goat,4.683828446,2.909728061,1.03827622,15.99389696,13.4728377,16.72230357,5.721558587,13.6086396,9.358093408,5.818530465,1.684308246,-3.957253662,13.36668161
GBTS5 (23),Goat,5.807302611,2.315630658,0.832153312,16.06508507,13.2445723,16.79724527,5.931563891,12.75160171,8.501798074,6.927722203,0.677700314,-4.941731087,14.21589551
GBTS5 (24),Goat,5.916874829,2.094134847,0.829036167,16.18339817,13.10039823,16.92116016,6.041960102,12.75861026,8.350035704,7.386470367,0.263017417,-6.077811527,15.50191714
GBTS5 (25),Goat,4.656218584,3.027571238,1.070539691,16.19050048,13.17203506,16.92507644,5.882824393,13.67018433,9.451571696,5.76211071,1.779772582,-3.9524548,13.41726573
GBTS5 (26),Goat,4.723520744,3.098791683,1.036773922,16.05350831,13.46056087,16.78269005,5.770581533,13.65285498,9.477195423,5.716473413,1.847942943,-3.923665163,13.38630672
GBTS5 (28),Goat,5.958899979,2.441595469,0.803007668,16.00507085,13.3248712,16.73460251,5.910270364,12.5675556,8.476017055,6.791232153,0.834939834,-4.446368399,13.52149369
GBTS5 (29),Goat,5.805572847,2.522749679,0.802184456,15.78290567,13.68961698,16.50340134,5.715191324,12.55365821,8.537945757,6.522761697,1.04259752,-3.859657371,12.69878155
GBTS5 (3),Goat,6.241377485,2.184206165,0.764906723,16.00871206,13.26351048,16.73946962,5.952688295,12.33746322,8.193510582,7.21389389,0.426034482,-4.86274534,13.89286391
GBTS5 (30),Goat,6.054755708,2.3623504,0.766942696,15.7738927,13.70825499,16.49401057,5.723369303,12.47895149,8.382560397,6.839264802,0.759074709,-4.339266978,13.30708151
GBTS5 (31),Goat,6.653028482,1.902684792,0.696407932,15.77948729,13.73169101,16.50129455,5.775495507,12.26916875,7.936164484,7.912091946,-0.170917754,-6.343587036,15.48318227
GBTS5 (32),Goat,5.047575777,2.926681432,0.945052315,15.90000096,13.53579488,16.62483102,5.713778856,13.14431488,9.117417776,5.823678112,1.691226489,-3.327658968,12.19236456
GBTS5 (33),Goat,4.333104868,3.326891902,1.086887382,15.68806353,14.1251957,16.40192031,5.418634547,13.89354777,9.749033201,5.320316362,2.202234069,-3.431942525,12.73849637
GBTS5 (34),Goat,4.916021385,2.812575056,0.958083413,15.76777319,13.87502872,16.48512703,5.562215009,13.40500831,9.1888007,6.000966391,1.52098992,-4.044277756,13.39676993
GBTS5 (36),Goat,4.793336113,2.451552513,0.973064749,15.64272398,14.26885066,16.35762501,5.399647242,13.84190952,9.182523992,6.5646558,0.972241438,-5.677142861,15.61921387
GBTS5 (37),Goat,4.4945935,2.700168288,1.070249956,15.85382515,13.88519373,16.57728408,5.545941128,14.01972129,9.449937594,6.123309461,1.382293221,-5.138601671,15.11516487
GBTS5 (38),Goat,5.111971098,2.351182678,0.924284138,15.79725682,13.83790058,16.51871659,5.58706789,13.44446372,8.905121765,6.71017132,0.823884841,-5.43258229,15.12683347
GBTS5 (39),Goat,6.16835846,2.014311604,0.762182106,15.86746824,13.57170315,16.59243875,5.803821808,12.50846524,8.153033904,7.461036896,0.161428705,-5.802327976,15.03522044
GBTS5 (4),Goat,5.725122774,2.402892584,0.848385387,16.10834913,13.10939302,16.84299068,5.978640103,12.67229604,8.524500743,6.755839915,0.832418617,-4.41919482,13.51642818
GBTS5 (40),Goat,4.571686067,3.06861787,1.052008937,15.89278877,13.69428509,16.6162448,5.624684084,13.66932223,9.496306736,5.571375985,1.919390504,-3.592840212,12.86409707
GBTS5 (42),Goat,5.531575405,2.586151161,0.853335755,15.85511012,13.62548347,16.57828104,5.718048706,12.923577,8.769682717,6.472794755,1.110435035,-4.225836038,13.40038152
GBTS5 (43),Goat,4.709117178,3.270513898,0.992819663,15.68725165,14.08761796,16.40043203,5.469643448,13.57560764,9.526508412,5.52593815,2.049299309,-3.388140101,12.5347373
GBTS5 (44),Goat,5.484828638,2.749759509,0.86955092,15.94903969,13.38113203,16.67663606,5.823199356,12.74549476,8.789365024,6.120260095,1.414092677,-3.34854447,12.03145968
GBTS5 (45),Goat,5.114860866,2.804756098,0.955146809,16.09595132,13.21222671,16.82836709,5.887739583,13.1265248,9.03408573,5.989287651,1.523012735,-3.678057296,12.7262829
GBTS5 (47),Goat,5.079838376,2.728165208,0.973716287,16.18793366,13.05130539,16.92427504,5.952692113,13.22074254,9.031565125,6.124593619,1.397274668,-3.965031656,13.17660806
GBTS5 (48),Goat,5.198413226,2.531899605,0.937845164,16.07763544,13.26592474,16.81046325,5.866426504,13.17594414,8.886540593,6.397293217,1.119562388,-4.477874297,13.84227655
GBTS5 (50),Goat,4.94315342,2.718254728,0.994287682,16.11465179,13.23807756,16.84798659,5.86339827,13.38002287,9.12072822,6.078994065,1.419338962,-4.142616505,13.50437071
GBTS5 (52),Goat,5.968914135,2.290078374,0.757929602,15.56131124,14.08072718,16.27323211,5.545248138,12.45086381,8.31853702,6.954608717,0.644626305,-4.508154376,13.50041431
GBTS5 (55),Goat,6.53983629,1.959800062,0.75085051,16.26468882,12.71958977,17.0060889,6.237222942,11.99967942,7.846304878,7.657303989,0.014459952,-5.269742824,14.1600123
GBTS5 (56),Goat,5.079834475,2.577497922,0.95702473,16.04192238,13.29543561,16.77325953,5.820049346,13.2579021,8.957264523,6.333286046,1.186953952,-4.403640004,13.78280139
GBTS5 (57),Goat,5.488490639,2.322708467,0.893466431,16.16046438,12.99521987,16.89706948,5.988321321,12.86668848,8.571491827,6.770843362,0.770938985,-4.691331756,13.92908405
GBTS5 (59),Goat,4.593389477,3.330097092,1.03684799,15.83555506,13.67044342,16.55608727,5.605056538,13.45525206,9.509579081,5.346822921,2.190232362,-2.817484539,11.48648548
GBTS5 (6),Goat,7.125043775,1.66259421,0.684010729,16.23001042,12.80533723,16.97064217,6.274906273,11.669168,7.439407572,8.428989434,-0.650437374,-6.715095334,15.48173934
GBTS5 (60),Goat,5.781249386,2.379843143,0.820538975,15.92493389,13.38770767,16.65159614,5.824405237,12.62271344,8.473003826,6.72769413,0.833453736,-4.23331276,13.21721402
GBTS5 (61),Goat,5.215527654,2.817747601,0.913652628,15.90862936,13.51200978,16.63388468,5.743081913,13.01964418,8.980606085,6.018527206,1.514526312,-3.533464839,12.45626884
GBTS5 (62),Goat,5.765204293,2.387541811,0.815354751,15.85048307,13.53929188,16.57442837,5.763268837,12.60723638,8.481982191,6.702780966,0.854082308,-4.197964954,13.17022914
GBTS5 (64),Goat,6.516375771,1.775055303,0.722509298,15.88453274,13.67372237,16.61087842,5.839304933,12.46951668,7.949948583,8.134997565,-0.397520128,-7.342620881,16.54122755
GBTS5 (65),Goat,7.825040808,1.402802951,0.59954715,15.94487656,13.36082895,16.67316818,6.08352958,11.37689482,7.085698763,9.241882059,-1.322381059,-8.253837753,16.67473498
GBTS5 (67),Goat,7.17959239,1.631485222,0.656729075,15.9536423,13.36730896,16.68223617,6.005168543,11.83027105,7.504045294,8.551764601,-0.743201671,-7.253550861,16.08832949
GBTS5 (69),Goat,8.050708954,1.483053032,0.590804023,16.08323003,13.00279994,16.81814474,6.268395119,11.00216311,6.949408923,9.025571576,-1.129119035,-7.07555995,15.42746568
GBTS5 (70),Goat,5.72238557,2.301331472,0.847575391,16.08918779,13.16859886,16.82308975,5.949037707,12.75969203,8.494886086,6.947700399,0.651677849,-4.937878297,14.2066533
GBTS5 (71),Goat,6.443211064,1.892813109,0.765736423,16.28338014,12.77989593,17.02507079,6.215636021,12.24804607,7.915532869,7.798381634,-0.117696599,-6.136320992,15.23922775
GBTS5 (72),Goat,6.156529303,2.032254469,0.794556264,16.18101749,13.07346685,16.91780837,6.066906687,12.60334835,8.215651845,7.555801927,0.123344681,-6.157384929,15.49093032
GBTS5 (73),Goat,4.640053233,2.937480519,1.056457799,16.04602446,13.45535364,16.77491635,5.749397932,13.73256591,9.437735815,5.883901388,1.659511459,-4.247106485,13.85871233
GBTS5 (75),Goat,4.676266256,3.101011262,1.044720869,16.03081565,13.46713342,16.75918133,5.753178526,13.62456393,9.470185752,5.631489618,1.897288873,-3.73524086,13.08083674
GBTS5 (76),Goat,6.678300653,2.038490236,0.718010314,16.07087498,13.16619477,16.80471845,6.060322228,12.06958452,7.929078159,7.579963468,0.114955021,-5.42908789,14.41665691
GBTS5 (77),Goat,6.312365702,2.235202079,0.746706893,15.90792129,13.48837818,16.63327729,5.864806299,12.35405656,8.220819545,7.19380135,0.469207764,-4.947575023,14.02562404
GBTS5 (78),Goat,5.9604306,1.931865228,0.708864777,15.00884362,15.25977062,15.69860483,5.097532142,12.47326258,8.087142479,8.071719694,-0.242915462,-6.660197285,15.94633595
GBTS5 (79),Goat,7.905574238,1.480845098,0.573324355,15.67124929,13.88592786,16.38902349,5.852519415,11.3435843,7.134820696,9.277178495,-1.270232969,-8.091674911,16.56789622
GBTS5 (8),Goat,4.883372608,2.98437488,1.010499529,16.14807576,13.1816865,16.882845,5.900043376,13.3360833,9.260299695,5.748059434,1.769820494,-3.59130002,12.72133957
GBTS5 (81),Goat,4.970148922,2.913666644,0.927650668,15.60763965,14.17029035,16.31982024,5.43945261,13.34303407,9.197834182,5.932837716,1.61760738,-3.813130615,13.04154732
GBTS5 (82),Goat,5.928019113,2.230584434,0.779572879,15.7044993,13.96301235,16.42263692,5.617123451,12.81357327,8.472723054,7.175817676,0.479783854,-5.485630658,14.88782856
GBTS5 (85),Goat,6.858808994,1.717303646,0.667179088,15.6961242,13.82651749,16.41443072,5.739180772,12.04964443,7.683042427,8.252982059,-0.505630926,-6.795965974,15.76807338
GBTS5 (86),Goat,5.436396523,2.74875837,0.850508401,15.68687011,13.92630842,16.40283935,5.57432121,12.91756665,8.86349708,6.202551826,1.365129876,-3.715951382,12.68095018
GBTS5 (87),Goat,5.591505023,2.556679695,0.87790468,16.18598332,12.97702462,16.92292511,6.034266465,12.73699037,8.658228942,6.49285294,1.080651404,-4.015491191,13.01460932
GBTS5 (88),Goat,6.213508524,2.010000507,0.802779133,16.36818075,12.58012817,17.11399211,6.290277523,12.21614436,7.996591596,7.454258901,0.162299134,-5.18593087,14.16701365
GBTS5 (9),Goat,4.644353282,3.214093214,1.071498964,16.19104987,13.09712677,16.92626101,5.912708295,13.46476475,9.46160335,5.443840128,2.074037349,-3.207288509,12.18130973
GBTS5 (93),Goat,5.776674412,2.023562423,0.742123025,15.10663412,15.1265311,15.80088249,5.138741814,12.68845677,8.254368162,7.418948953,0.192707875,-5.873197344,15.19265254
GBTS5 (94),Goat,7.521745214,1.597865633,0.617003073,15.84815123,13.51210403,16.57334079,5.960946211,11.56016722,7.338728649,8.730773935,-0.868334752,-7.128545701,15.82083031
GBTS5 (95),Goat,6.978556243,1.717990475,0.672089874,15.90052596,13.50734322,16.62730989,5.936229227,11.94962127,7.635567472,8.243223047,-0.502733662,-6.727212519,15.65686782
GBTS5 (96),Goat,7.871694823,1.528348674,0.595801076,15.95868139,13.24143961,16.68796668,6.119311199,11.20345431,7.095068041,8.907811267,-1.024903437,-6.952065413,15.43235652
GBTS5 (97),Goat,5.820438863,2.476953462,0.795750641,15.7377737,13.75175546,16.45685454,5.671197457,12.58898653,8.520434039,6.665302809,0.932591897,-4.06722062,13.00314554
GBTS5 (98),Goat,5.049051834,3.076374746,0.926913436,15.76351239,13.69900879,16.4836165,5.633379365,12.89774731,9.081420391,5.548446296,1.938986935,-2.596840545,10.82283349
GBTS5 (99),Goat,4.610435659,3.17125773,1.004242066,15.61093598,14.10505124,16.32286836,5.424166991,13.40594924,9.415928588,5.408705544,2.07256878,-2.939147642,11.66520213
S1 (1),Sheep,8.365804809,0.932066621,1.206627095,23.435872,6.218515045,24.47265942,14.60421062,11.63201413,6.821383058,11.59790567,-3.159995543,-14.90999162,21.12978411
S1 (10),Sheep,7.72659662,1.209633888,1.340099389,23.67791884,6.190373419,24.69549541,14.78330631,12.17509013,7.338937491,10.68378222,-2.368561106,-13.22287844,20.60177871
S1 (11),Sheep,7.625241182,1.066898093,1.408509052,24.12739509,5.890495744,25.18428445,15.53639521,11.77806202,6.999260298,11.34505165,-2.883610736,-14.42032201,21.01458382
S1 (12),Sheep,6.635520015,1.163209055,1.660765308,24.34005289,5.830560388,25.4120528,15.66679913,12.43699565,7.405683553,11.03310231,-2.621820315,-14.41413498,21.35446836
S1 (13),Sheep,9.286808144,0.910499483,1.115351405,23.8175786,5.94852417,24.86868724,15.42772583,10.60664179,6.261776528,11.97355673,-3.395108632,-14.71082005,20.49472728
S1 (14),Sheep,11.39572924,0.899358924,0.873320285,23.45289378,6.078067771,24.49207707,15.37072972,9.045427276,5.413015681,12.10322144,-3.486113217,-12.64213053,18.28700048
S1 (16),Sheep,9.206528401,0.950032766,1.083009944,23.35991039,6.18368979,24.39358206,14.700211,10.87202541,6.433580298,11.63777823,-3.155184569,-14.04394331,20.27277106
S1 (18),Sheep,9.672003422,0.973900971,1.054888387,23.66642753,6.007892915,24.71155008,15.26364601,10.39656427,6.181340391,11.67544516,-3.162049754,-13.42142864,19.64384149
S1 (2),Sheep,6.842631227,1.040573613,1.591928692,24.23194613,5.841692147,25.30183769,15.52207554,12.32464794,7.256030494,11.19530794,-2.836301127,-14.69497382,21.38503667
S1 (20),Sheep,9.515833592,0.945725548,0.999350008,22.77762639,6.719410092,23.78805391,13.96430795,10.89409938,6.451598814,11.78491808,-3.245370425,-14.80080131,20.72758941
S1 (21),Sheep,8.831334435,0.989302185,1.107920316,23.04033618,6.67436278,24.0607169,14.12306758,11.70572808,6.919490567,11.62972124,-3.112259835,-15.44056723,21.50039056
S1 (23),Sheep,7.557969264,1.105399196,1.371235794,23.64952785,6.278634334,24.6961918,14.75027258,12.35747834,7.333717222,11.11485861,-2.714865625,-14.69841221,21.4493282
S1 (24),Sheep,8.186660231,1.018036381,1.244066205,23.47872406,6.397363482,24.51839542,14.63653784,11.98230004,7.07557605,11.57438759,-3.064695936,-15.50906141,21.66871769
S1 (4),Sheep,6.439815861,1.498997502,1.652249329,23.88439296,6.127662184,24.93915766,14.83770956,13.0817082,7.983711693,9.97622059,-1.719491465,-12.43227332,20.63369161
S1 (7),Sheep,7.007725294,1.306495867,1.524378831,24.01253091,5.951654136,25.07466567,15.18090343,12.41740761,7.485879908,10.42719411,-2.133186436,-12.79797196,20.46322162
S1 (9),Sheep,7.597850169,1.167458066,1.401600214,24.0274406,5.928215683,25.07604098,15.34113684,11.90858377,7.137732538,10.96650933,-2.573637289,-13.5229394,20.61086018
S11 (1),Sheep,8.373656219,1.43953072,1.183380107,23.27450545,6.165535445,24.30558307,14.42082491,11.27806098,6.9906332,9.936641128,-1.72686502,-9.699610304,17.81731975
S11 (10),Sheep,8.436962499,0.912645331,1.234757921,23.85837043,5.85119581,24.91228768,15.34619004,10.95917983,6.445475646,11.92978728,-3.366328402,-15.00688154,20.83814085
S11 (11),Sheep,6.26294036,1.360844429,1.723615102,24.11575118,5.743188819,25.18094538,15.20869306,12.56205841,7.614252547,9.8354869,-1.751087404,-11.30837309,19.5833078
S11 (12),Sheep,6.402481879,1.362869987,1.725763241,24.42007078,5.590400172,25.49473484,15.74317432,12.22328392,7.433522796,10.04852794,-1.869027822,-11.39879779,19.49389821
S11 (14),Sheep,6.167274871,1.415472383,1.81580299,24.55950775,5.527260981,25.64162891,15.92264347,12.30103458,7.499356047,9.96318852,-1.782114446,-11.27987223,19.46472855
S11 (15),Sheep,9.583647702,0.882153329,1.091341492,23.98380114,5.74827012,25.0444818,15.82298863,9.95738635,5.874207668,12.18576862,-3.559044687,-14.4160872,19.91659473
S11 (16),Sheep,9.296336102,1.079004868,1.129729965,24.02021008,5.747531524,25.08185424,15.7909679,10.23180175,6.149543936,11.63737957,-3.047866458,-13.00530612,19.34915594
S11 (17),Sheep,9.794737969,0.939695442,1.052083194,23.81474012,5.840906125,24.86808778,15.58245318,9.95340794,5.917487853,11.98884508,-3.383784611,-13.69891343,19.53729682
S11 (19),Sheep,8.671926111,0.98903056,1.200714774,23.85207996,5.909336782,24.90530899,15.34074462,11.01826571,6.538221295,11.6807328,-3.142395463,-14.45065839,20.61170725
S11 (20),Sheep,10.62530078,0.825445497,0.928666174,23.31903615,6.140924206,24.35223949,15.02491685,9.560468461,5.645847523,12.40910003,-3.734761442,-14.80953485,19.89470786
S11 (21),Sheep,11.11829947,0.739161427,0.886799795,23.33167504,6.122962242,24.36435085,15.16991879,9.134702638,5.352755679,12.7439618,-4.029540419,-15.32277446,19.85173994
S11 (22),Sheep,10.54972579,0.877163165,0.902838061,22.88849841,6.455439749,23.90383892,14.42431225,9.649549771,5.740155761,12.08149707,-3.480175783,-14.10886147,19.58721457
S11 (23),Sheep,11.09617016,0.832996708,0.891402913,23.37203957,6.096015834,24.40739468,15.20518207,9.19289571,5.452016383,12.34979493,-3.690780399,-14.02949783,19.21086883
S11 (24),Sheep,10.96228702,0.723313967,0.911179352,23.48718456,6.010727013,24.52708972,15.36551033,9.174226102,5.353808644,12.72496812,-4.035158762,-15.11206286,19.73094951
